"새주소","지번주소","좌표정보","좌표정보","테마코드","콘텐츠 코드","언어셋(KOR : 국문, ENG : 영문, JP : 일문, CHA : 중문-간체, CHB : 중문-번체)","콘텐츠 명","시도명(텍스트)","구명","동명","산지여부","주 번지","부 번지","기타주소","전화번호","상세정보 값 1","상세정보 값 2","상세정보 값 3","상세정보 값 4","상세정보 값 5","상세정보 값 6","상세정보 값 7","상세정보 값 8","상세정보 값 9","상세정보 값 10","상세정보 값 11","상세정보 값 12","상세정보 값 13","상세정보 값 14","상세정보 값 15","상세정보 값 16","상세정보 값 17","상세정보 값 18","상세정보 값 19","상세정보 값 20","상세정보 이름 1","상세정보 이름 2","상세정보 이름 3","상세정보 이름 4","상세정보 이름 5","상세정보 이름 6","상세정보 이름 7","상세정보 이름 8","상세정보 이름 9","상세정보 이름 10","상세정보 이름 11","상세정보 이름 12","상세정보 이름 13","상세정보 이름 14","상세정보 이름 15","상세정보 이름 16","상세정보 이름 17","상세정보 이름 18","상세정보 이름 19","상세정보 이름 20","좌표데이터","좌표 타입 (1:Point 3:Polyline 4:MultiPolyline 5:Polygon 6:MultiPolygon 8:multiPoint)","선 두께 1~10","테마 선 색상","키워드","등록일","수정일"
"성수일로4길 2","성동구 성수동1가 656-6","127.049080000","37.543179000","100235","PU000223","KOR","582 경일중학교 앞","","성동구","성수동1가","","656","6","","","582","10","[운영시간] 24시간 연중무휴 [이용요금] 1일권 1천원(하루 동안 대여횟수 무제한. 단 1시간 초과시 추가요금 발생) / 정기권 1주일 3천원 1개월 5천원 6개월 1만5천원 1년 3만원 [이용대상] 만 15세 이상","구글플레이 또는 앱스토어에서 '따릉이'를 검색하여 설치한 뒤 이용권을 구매합니다. (회원으로 가입하여야 정기권 구매와 회원카드 등록이 가능하며 회원가입은 홈페이지에서도 할 수 있습니다.)","1) 단말기 버튼을 누른 뒤 터치화면에 대여 비밀번호를 입력합니다. 2) 단말기 오른쪽에 꽂혀있는 잠금장치를 분리하면 대여가 완료됩니다.","주행 전에는 브레이크 타이어 체인 상태를 꼭 확인하시기 바랍니다. 주행 시에는 안전모 등 안전장구를 착용하고 교통법규를 준수하여야 합니다. 자전거를 잠시 세워둘 때는 도난에 유의하여야 합니다. 단말기 왼쪽의 보조잠금장치를 단말기 오른쪽에 결합하여 주세요. 대여 비밀번호로 해제하면 됩니다.(보조잠금장치는 자신의 자전거에만 사용해야 합니다. 다른 자전거 단말기에 결합하면 분리되지 않습니다.)","1) 거치대에 부착되어 있는 잠금장치를 반납하는 자전거의 단말기에 결합해 주세요. (비어있는 거치대가 없을 때는 거치된 자전거의 보조잠금장치를 단말기에 결합해 주세요.) 2) 반납이 완료되면 '반납되었습니다'라는 음성 멘트가 나옵니다.(반납완료 문자가 전송됩니다.)","자전거정책과","","","","","","","","","","","","","대여소번호","거치대수","운영시간 및 이용요금","1. 시작하기","2. 대여하기","3. 이용하기","4. 반납하기","관리부서","","","","","","","","","","","","","","1","4","#0000FF","","2016-12-06 15:20:22.0","2016-12-06 15:20:22.0"
"살곶이길 69","","127.045296000","37.569450000","100235","PU000224","KOR","583 청계천 생태교실 앞","","성동구","","","","","","","583","50","[운영시간] 24시간 연중무휴 [이용요금] 1일권 1천원(하루 동안 대여횟수 무제한. 단 1시간 초과시 추가요금 발생) / 정기권 1주일 3천원 1개월 5천원 6개월 1만5천원 1년 3만원 [이용대상] 만 15세 이상","구글플레이 또는 앱스토어에서 '따릉이'를 검색하여 설치한 뒤 이용권을 구매합니다. (회원으로 가입하여야 정기권 구매와 회원카드 등록이 가능하며 회원가입은 홈페이지에서도 할 수 있습니다.)","1) 단말기 버튼을 누른 뒤 터치화면에 대여 비밀번호를 입력합니다. 2) 단말기 오른쪽에 꽂혀있는 잠금장치를 분리하면 대여가 완료됩니다.","주행 전에는 브레이크 타이어 체인 상태를 꼭 확인하시기 바랍니다. 주행 시에는 안전모 등 안전장구를 착용하고 교통법규를 준수하여야 합니다. 자전거를 잠시 세워둘 때는 도난에 유의하여야 합니다. 단말기 왼쪽의 보조잠금장치를 단말기 오른쪽에 결합하여 주세요. 대여 비밀번호로 해제하면 됩니다.(보조잠금장치는 자신의 자전거에만 사용해야 합니다. 다른 자전거 단말기에 결합하면 분리되지 않습니다.)","1) 거치대에 부착되어 있는 잠금장치를 반납하는 자전거의 단말기에 결합해 주세요. (비어있는 거치대가 없을 때는 거치된 자전거의 보조잠금장치를 단말기에 결합해 주세요.) 2) 반납이 완료되면 '반납되었습니다'라는 음성 멘트가 나옵니다.(반납완료 문자가 전송됩니다.)","자전거정책과","","","","","","","","","","","","","대여소번호","거치대수","운영시간 및 이용요금","1. 시작하기","2. 대여하기","3. 이용하기","4. 반납하기","관리부서","","","","","","","","","","","","","","1","4","#0000FF","","2016-12-06 15:20:22.0","2016-12-06 15:20:22.0"
"둘레15길 22-1","성동구 성수동2가 576-1","127.055489000","37.536808000","100235","PU000225","KOR","585 성수2가1동 공영주차장 인근","","성동구","성수동2가","","576","1","","","585","9","[운영시간] 24시간 연중무휴 [이용요금] 1일권 1천원(하루 동안 대여횟수 무제한. 단 1시간 초과시 추가요금 발생) / 정기권 1주일 3천원 1개월 5천원 6개월 1만5천원 1년 3만원 [이용대상] 만 15세 이상","구글플레이 또는 앱스토어에서 '따릉이'를 검색하여 설치한 뒤 이용권을 구매합니다. (회원으로 가입하여야 정기권 구매와 회원카드 등록이 가능하며 회원가입은 홈페이지에서도 할 수 있습니다.)","1) 단말기 버튼을 누른 뒤 터치화면에 대여 비밀번호를 입력합니다. 2) 단말기 오른쪽에 꽂혀있는 잠금장치를 분리하면 대여가 완료됩니다.","주행 전에는 브레이크 타이어 체인 상태를 꼭 확인하시기 바랍니다. 주행 시에는 안전모 등 안전장구를 착용하고 교통법규를 준수하여야 합니다. 자전거를 잠시 세워둘 때는 도난에 유의하여야 합니다. 단말기 왼쪽의 보조잠금장치를 단말기 오른쪽에 결합하여 주세요. 대여 비밀번호로 해제하면 됩니다.(보조잠금장치는 자신의 자전거에만 사용해야 합니다. 다른 자전거 단말기에 결합하면 분리되지 않습니다.)","1) 거치대에 부착되어 있는 잠금장치를 반납하는 자전거의 단말기에 결합해 주세요. (비어있는 거치대가 없을 때는 거치된 자전거의 보조잠금장치를 단말기에 결합해 주세요.) 2) 반납이 완료되면 '반납되었습니다'라는 음성 멘트가 나옵니다.(반납완료 문자가 전송됩니다.)","자전거정책과","","","","","","","","","","","","","대여소번호","거치대수","운영시간 및 이용요금","1. 시작하기","2. 대여하기","3. 이용하기","4. 반납하기","관리부서","","","","","","","","","","","","","","1","4","#0000FF","","2016-12-06 15:20:22.0","2016-12-06 15:20:22.0"
"마장로42길 14","성동구 마장동 784-1","127.045395000","37.565941000","100235","PU000226","KOR","586 마장동 주민센터","","성동구","마장동","","784","1","","","586","10","[운영시간] 24시간 연중무휴 [이용요금] 1일권 1천원(하루 동안 대여횟수 무제한. 단 1시간 초과시 추가요금 발생) / 정기권 1주일 3천원 1개월 5천원 6개월 1만5천원 1년 3만원 [이용대상] 만 15세 이상","구글플레이 또는 앱스토어에서 '따릉이'를 검색하여 설치한 뒤 이용권을 구매합니다. (회원으로 가입하여야 정기권 구매와 회원카드 등록이 가능하며 회원가입은 홈페이지에서도 할 수 있습니다.)","1) 단말기 버튼을 누른 뒤 터치화면에 대여 비밀번호를 입력합니다. 2) 단말기 오른쪽에 꽂혀있는 잠금장치를 분리하면 대여가 완료됩니다.","주행 전에는 브레이크 타이어 체인 상태를 꼭 확인하시기 바랍니다. 주행 시에는 안전모 등 안전장구를 착용하고 교통법규를 준수하여야 합니다. 자전거를 잠시 세워둘 때는 도난에 유의하여야 합니다. 단말기 왼쪽의 보조잠금장치를 단말기 오른쪽에 결합하여 주세요. 대여 비밀번호로 해제하면 됩니다.(보조잠금장치는 자신의 자전거에만 사용해야 합니다. 다른 자전거 단말기에 결합하면 분리되지 않습니다.)","1) 거치대에 부착되어 있는 잠금장치를 반납하는 자전거의 단말기에 결합해 주세요. (비어있는 거치대가 없을 때는 거치된 자전거의 보조잠금장치를 단말기에 결합해 주세요.) 2) 반납이 완료되면 '반납되었습니다'라는 음성 멘트가 나옵니다.(반납완료 문자가 전송됩니다.)","자전거정책과","","","","","","","","","","","","","대여소번호","거치대수","운영시간 및 이용요금","1. 시작하기","2. 대여하기","3. 이용하기","4. 반납하기","관리부서","","","","","","","","","","","","","","1","4","#0000FF","","2016-12-06 15:20:22.0","2016-12-06 15:20:22.0"
"아차산로 78","성동구 성수동2가 302-4","127.052643000","37.545418000","100235","PU000227","KOR","587 KEB하나은행 성수중앙지점 ","","성동구","성수동2가","","302","4","","","587","10","[운영시간] 24시간 연중무휴 [이용요금] 1일권 1천원(하루 동안 대여횟수 무제한. 단 1시간 초과시 추가요금 발생) / 정기권 1주일 3천원 1개월 5천원 6개월 1만5천원 1년 3만원 [이용대상] 만 15세 이상","구글플레이 또는 앱스토어에서 '따릉이'를 검색하여 설치한 뒤 이용권을 구매합니다. (회원으로 가입하여야 정기권 구매와 회원카드 등록이 가능하며 회원가입은 홈페이지에서도 할 수 있습니다.)","1) 단말기 버튼을 누른 뒤 터치화면에 대여 비밀번호를 입력합니다. 2) 단말기 오른쪽에 꽂혀있는 잠금장치를 분리하면 대여가 완료됩니다.","주행 전에는 브레이크 타이어 체인 상태를 꼭 확인하시기 바랍니다. 주행 시에는 안전모 등 안전장구를 착용하고 교통법규를 준수하여야 합니다. 자전거를 잠시 세워둘 때는 도난에 유의하여야 합니다. 단말기 왼쪽의 보조잠금장치를 단말기 오른쪽에 결합하여 주세요. 대여 비밀번호로 해제하면 됩니다.(보조잠금장치는 자신의 자전거에만 사용해야 합니다. 다른 자전거 단말기에 결합하면 분리되지 않습니다.)","1) 거치대에 부착되어 있는 잠금장치를 반납하는 자전거의 단말기에 결합해 주세요. (비어있는 거치대가 없을 때는 거치된 자전거의 보조잠금장치를 단말기에 결합해 주세요.) 2) 반납이 완료되면 '반납되었습니다'라는 음성 멘트가 나옵니다.(반납완료 문자가 전송됩니다.)","자전거정책과","","","","","","","","","","","","","대여소번호","거치대수","운영시간 및 이용요금","1. 시작하기","2. 대여하기","3. 이용하기","4. 반납하기","관리부서","","","","","","","","","","","","","","1","4","#0000FF","","2016-12-06 15:20:22.0","2016-12-06 15:20:22.0"
"공항대로 612","양천구 목동 513-4","126.872772000","37.546848000","100235","PU000228","KOR","700 KB국민은행 염창역 지점 앞","","양천구","목동","","513","4","","","700","20","[운영시간] 24시간 연중무휴 [이용요금] 1일권 1천원(하루 동안 대여횟수 무제한. 단 1시간 초과시 추가요금 발생) / 정기권 1주일 3천원 1개월 5천원 6개월 1만5천원 1년 3만원 [이용대상] 만 15세 이상","구글플레이 또는 앱스토어에서 '따릉이'를 검색하여 설치한 뒤 이용권을 구매합니다. (회원으로 가입하여야 정기권 구매와 회원카드 등록이 가능하며 회원가입은 홈페이지에서도 할 수 있습니다.)","1) 단말기 버튼을 누른 뒤 터치화면에 대여 비밀번호를 입력합니다. 2) 단말기 오른쪽에 꽂혀있는 잠금장치를 분리하면 대여가 완료됩니다.","주행 전에는 브레이크 타이어 체인 상태를 꼭 확인하시기 바랍니다. 주행 시에는 안전모 등 안전장구를 착용하고 교통법규를 준수하여야 합니다. 자전거를 잠시 세워둘 때는 도난에 유의하여야 합니다. 단말기 왼쪽의 보조잠금장치를 단말기 오른쪽에 결합하여 주세요. 대여 비밀번호로 해제하면 됩니다.(보조잠금장치는 자신의 자전거에만 사용해야 합니다. 다른 자전거 단말기에 결합하면 분리되지 않습니다.)","1) 거치대에 부착되어 있는 잠금장치를 반납하는 자전거의 단말기에 결합해 주세요. (비어있는 거치대가 없을 때는 거치된 자전거의 보조잠금장치를 단말기에 결합해 주세요.) 2) 반납이 완료되면 '반납되었습니다'라는 음성 멘트가 나옵니다.(반납완료 문자가 전송됩니다.)","자전거정책과","","","","","","","","","","","","","대여소번호","거치대수","운영시간 및 이용요금","1. 시작하기","2. 대여하기","3. 이용하기","4. 반납하기","관리부서","","","","","","","","","","","","","","1","4","#0000FF","","2016-12-06 15:20:22.0","2016-12-06 15:20:22.0"
"등촌로 30","양천구 목동 813","126.863930000","37.532803000","100235","PU000229","KOR","701 목동사거리 부근","","양천구","목동","","813","","","","701","8","[운영시간] 24시간 연중무휴 [이용요금] 1일권 1천원(하루 동안 대여횟수 무제한. 단 1시간 초과시 추가요금 발생) / 정기권 1주일 3천원 1개월 5천원 6개월 1만5천원 1년 3만원 [이용대상] 만 15세 이상","구글플레이 또는 앱스토어에서 '따릉이'를 검색하여 설치한 뒤 이용권을 구매합니다. (회원으로 가입하여야 정기권 구매와 회원카드 등록이 가능하며 회원가입은 홈페이지에서도 할 수 있습니다.)","1) 단말기 버튼을 누른 뒤 터치화면에 대여 비밀번호를 입력합니다. 2) 단말기 오른쪽에 꽂혀있는 잠금장치를 분리하면 대여가 완료됩니다.","주행 전에는 브레이크 타이어 체인 상태를 꼭 확인하시기 바랍니다. 주행 시에는 안전모 등 안전장구를 착용하고 교통법규를 준수하여야 합니다. 자전거를 잠시 세워둘 때는 도난에 유의하여야 합니다. 단말기 왼쪽의 보조잠금장치를 단말기 오른쪽에 결합하여 주세요. 대여 비밀번호로 해제하면 됩니다.(보조잠금장치는 자신의 자전거에만 사용해야 합니다. 다른 자전거 단말기에 결합하면 분리되지 않습니다.)","1) 거치대에 부착되어 있는 잠금장치를 반납하는 자전거의 단말기에 결합해 주세요. (비어있는 거치대가 없을 때는 거치된 자전거의 보조잠금장치를 단말기에 결합해 주세요.) 2) 반납이 완료되면 '반납되었습니다'라는 음성 멘트가 나옵니다.(반납완료 문자가 전송됩니다.)","자전거정책과","","","","","","","","","","","","","대여소번호","거치대수","운영시간 및 이용요금","1. 시작하기","2. 대여하기","3. 이용하기","4. 반납하기","관리부서","","","","","","","","","","","","","","1","4","#0000FF","","2016-12-06 15:20:22.0","2016-12-06 15:20:22.0"
"목동중앙서로 42-1","양천구 목동 904-5","126.868729000","37.532543000","100235","PU000230","KOR","702 목4동주민센터 옆","","양천구","목동","","904","5","","","702","16","[운영시간] 24시간 연중무휴 [이용요금] 1일권 1천원(하루 동안 대여횟수 무제한. 단 1시간 초과시 추가요금 발생) / 정기권 1주일 3천원 1개월 5천원 6개월 1만5천원 1년 3만원 [이용대상] 만 15세 이상","구글플레이 또는 앱스토어에서 '따릉이'를 검색하여 설치한 뒤 이용권을 구매합니다. (회원으로 가입하여야 정기권 구매와 회원카드 등록이 가능하며 회원가입은 홈페이지에서도 할 수 있습니다.)","1) 단말기 버튼을 누른 뒤 터치화면에 대여 비밀번호를 입력합니다. 2) 단말기 오른쪽에 꽂혀있는 잠금장치를 분리하면 대여가 완료됩니다.","주행 전에는 브레이크 타이어 체인 상태를 꼭 확인하시기 바랍니다. 주행 시에는 안전모 등 안전장구를 착용하고 교통법규를 준수하여야 합니다. 자전거를 잠시 세워둘 때는 도난에 유의하여야 합니다. 단말기 왼쪽의 보조잠금장치를 단말기 오른쪽에 결합하여 주세요. 대여 비밀번호로 해제하면 됩니다.(보조잠금장치는 자신의 자전거에만 사용해야 합니다. 다른 자전거 단말기에 결합하면 분리되지 않습니다.)","1) 거치대에 부착되어 있는 잠금장치를 반납하는 자전거의 단말기에 결합해 주세요. (비어있는 거치대가 없을 때는 거치된 자전거의 보조잠금장치를 단말기에 결합해 주세요.) 2) 반납이 완료되면 '반납되었습니다'라는 음성 멘트가 나옵니다.(반납완료 문자가 전송됩니다.)","자전거정책과","","","","","","","","","","","","","대여소번호","거치대수","운영시간 및 이용요금","1. 시작하기","2. 대여하기","3. 이용하기","4. 반납하기","관리부서","","","","","","","","","","","","","","1","4","#0000FF","","2016-12-06 15:20:22.0","2016-12-06 15:20:22.0"
"오목로 344","양천구 목동 405-426","126.875580000","37.524063000","100235","PU000231","KOR","703 오목교역 7번출구 앞","","양천구","목동","","405","426","","","703","12","[운영시간] 24시간 연중무휴 [이용요금] 1일권 1천원(하루 동안 대여횟수 무제한. 단 1시간 초과시 추가요금 발생) / 정기권 1주일 3천원 1개월 5천원 6개월 1만5천원 1년 3만원 [이용대상] 만 15세 이상","구글플레이 또는 앱스토어에서 '따릉이'를 검색하여 설치한 뒤 이용권을 구매합니다. (회원으로 가입하여야 정기권 구매와 회원카드 등록이 가능하며 회원가입은 홈페이지에서도 할 수 있습니다.)","1) 단말기 버튼을 누른 뒤 터치화면에 대여 비밀번호를 입력합니다. 2) 단말기 오른쪽에 꽂혀있는 잠금장치를 분리하면 대여가 완료됩니다.","주행 전에는 브레이크 타이어 체인 상태를 꼭 확인하시기 바랍니다. 주행 시에는 안전모 등 안전장구를 착용하고 교통법규를 준수하여야 합니다. 자전거를 잠시 세워둘 때는 도난에 유의하여야 합니다. 단말기 왼쪽의 보조잠금장치를 단말기 오른쪽에 결합하여 주세요. 대여 비밀번호로 해제하면 됩니다.(보조잠금장치는 자신의 자전거에만 사용해야 합니다. 다른 자전거 단말기에 결합하면 분리되지 않습니다.)","1) 거치대에 부착되어 있는 잠금장치를 반납하는 자전거의 단말기에 결합해 주세요. (비어있는 거치대가 없을 때는 거치된 자전거의 보조잠금장치를 단말기에 결합해 주세요.) 2) 반납이 완료되면 '반납되었습니다'라는 음성 멘트가 나옵니다.(반납완료 문자가 전송됩니다.)","자전거정책과","","","","","","","","","","","","","대여소번호","거치대수","운영시간 및 이용요금","1. 시작하기","2. 대여하기","3. 이용하기","4. 반납하기","관리부서","","","","","","","","","","","","","","1","4","#0000FF","","2016-12-06 15:20:22.0","2016-12-06 15:20:22.0"
"목동로 163","양천구 신정동 1007-11","126.864906000","37.523254000","100235","PU000232","KOR","704 남부법원검찰청 교차로","","양천구","신정동","","1007","11","","","704","15","[운영시간] 24시간 연중무휴 [이용요금] 1일권 1천원(하루 동안 대여횟수 무제한. 단 1시간 초과시 추가요금 발생) / 정기권 1주일 3천원 1개월 5천원 6개월 1만5천원 1년 3만원 [이용대상] 만 15세 이상","구글플레이 또는 앱스토어에서 '따릉이'를 검색하여 설치한 뒤 이용권을 구매합니다. (회원으로 가입하여야 정기권 구매와 회원카드 등록이 가능하며 회원가입은 홈페이지에서도 할 수 있습니다.)","1) 단말기 버튼을 누른 뒤 터치화면에 대여 비밀번호를 입력합니다. 2) 단말기 오른쪽에 꽂혀있는 잠금장치를 분리하면 대여가 완료됩니다.","주행 전에는 브레이크 타이어 체인 상태를 꼭 확인하시기 바랍니다. 주행 시에는 안전모 등 안전장구를 착용하고 교통법규를 준수하여야 합니다. 자전거를 잠시 세워둘 때는 도난에 유의하여야 합니다. 단말기 왼쪽의 보조잠금장치를 단말기 오른쪽에 결합하여 주세요. 대여 비밀번호로 해제하면 됩니다.(보조잠금장치는 자신의 자전거에만 사용해야 합니다. 다른 자전거 단말기에 결합하면 분리되지 않습니다.)","1) 거치대에 부착되어 있는 잠금장치를 반납하는 자전거의 단말기에 결합해 주세요. (비어있는 거치대가 없을 때는 거치된 자전거의 보조잠금장치를 단말기에 결합해 주세요.) 2) 반납이 완료되면 '반납되었습니다'라는 음성 멘트가 나옵니다.(반납완료 문자가 전송됩니다.)","자전거정책과","","","","","","","","","","","","","대여소번호","거치대수","운영시간 및 이용요금","1. 시작하기","2. 대여하기","3. 이용하기","4. 반납하기","관리부서","","","","","","","","","","","","","","1","4","#0000FF","","2016-12-06 15:20:22.0","2016-12-06 15:20:22.0"
"중앙로 291","양천구 신월동 502-5","126.851753000","37.521881000","100235","PU000233","KOR","706 신정네거리역","","양천구","신월동","","502","5","","","706","15","[운영시간] 24시간 연중무휴 [이용요금] 1일권 1천원(하루 동안 대여횟수 무제한. 단 1시간 초과시 추가요금 발생) / 정기권 1주일 3천원 1개월 5천원 6개월 1만5천원 1년 3만원 [이용대상] 만 15세 이상","구글플레이 또는 앱스토어에서 '따릉이'를 검색하여 설치한 뒤 이용권을 구매합니다. (회원으로 가입하여야 정기권 구매와 회원카드 등록이 가능하며 회원가입은 홈페이지에서도 할 수 있습니다.)","1) 단말기 버튼을 누른 뒤 터치화면에 대여 비밀번호를 입력합니다. 2) 단말기 오른쪽에 꽂혀있는 잠금장치를 분리하면 대여가 완료됩니다.","주행 전에는 브레이크 타이어 체인 상태를 꼭 확인하시기 바랍니다. 주행 시에는 안전모 등 안전장구를 착용하고 교통법규를 준수하여야 합니다. 자전거를 잠시 세워둘 때는 도난에 유의하여야 합니다. 단말기 왼쪽의 보조잠금장치를 단말기 오른쪽에 결합하여 주세요. 대여 비밀번호로 해제하면 됩니다.(보조잠금장치는 자신의 자전거에만 사용해야 합니다. 다른 자전거 단말기에 결합하면 분리되지 않습니다.)","1) 거치대에 부착되어 있는 잠금장치를 반납하는 자전거의 단말기에 결합해 주세요. (비어있는 거치대가 없을 때는 거치된 자전거의 보조잠금장치를 단말기에 결합해 주세요.) 2) 반납이 완료되면 '반납되었습니다'라는 음성 멘트가 나옵니다.(반납완료 문자가 전송됩니다.)","자전거정책과","","","","","","","","","","","","","대여소번호","거치대수","운영시간 및 이용요금","1. 시작하기","2. 대여하기","3. 이용하기","4. 반납하기","관리부서","","","","","","","","","","","","","","1","4","#0000FF","","2016-12-06 15:20:22.0","2016-12-06 15:20:22.0"
"중앙로 209","양천구 신정동 1263","126.854897000","37.515156000","100235","PU000234","KOR","707 신정3동주민센터","","양천구","신정동","","1263","","","","707","10","[운영시간] 24시간 연중무휴 [이용요금] 1일권 1천원(하루 동안 대여횟수 무제한. 단 1시간 초과시 추가요금 발생) / 정기권 1주일 3천원 1개월 5천원 6개월 1만5천원 1년 3만원 [이용대상] 만 15세 이상","구글플레이 또는 앱스토어에서 '따릉이'를 검색하여 설치한 뒤 이용권을 구매합니다. (회원으로 가입하여야 정기권 구매와 회원카드 등록이 가능하며 회원가입은 홈페이지에서도 할 수 있습니다.)","1) 단말기 버튼을 누른 뒤 터치화면에 대여 비밀번호를 입력합니다. 2) 단말기 오른쪽에 꽂혀있는 잠금장치를 분리하면 대여가 완료됩니다.","주행 전에는 브레이크 타이어 체인 상태를 꼭 확인하시기 바랍니다. 주행 시에는 안전모 등 안전장구를 착용하고 교통법규를 준수하여야 합니다. 자전거를 잠시 세워둘 때는 도난에 유의하여야 합니다. 단말기 왼쪽의 보조잠금장치를 단말기 오른쪽에 결합하여 주세요. 대여 비밀번호로 해제하면 됩니다.(보조잠금장치는 자신의 자전거에만 사용해야 합니다. 다른 자전거 단말기에 결합하면 분리되지 않습니다.)","1) 거치대에 부착되어 있는 잠금장치를 반납하는 자전거의 단말기에 결합해 주세요. (비어있는 거치대가 없을 때는 거치된 자전거의 보조잠금장치를 단말기에 결합해 주세요.) 2) 반납이 완료되면 '반납되었습니다'라는 음성 멘트가 나옵니다.(반납완료 문자가 전송됩니다.)","자전거정책과","","","","","","","","","","","","","대여소번호","거치대수","운영시간 및 이용요금","1. 시작하기","2. 대여하기","3. 이용하기","4. 반납하기","관리부서","","","","","","","","","","","","","","1","4","#0000FF","","2016-12-06 15:20:22.0","2016-12-06 15:20:22.0"
"목동동로 151","양천구 신정동 319-2","126.869965000","37.518970000","100235","PU000235","KOR","708 서울출입국관리사무소 앞","","양천구","신정동","","319","2","","","708","16","[운영시간] 24시간 연중무휴 [이용요금] 1일권 1천원(하루 동안 대여횟수 무제한. 단 1시간 초과시 추가요금 발생) / 정기권 1주일 3천원 1개월 5천원 6개월 1만5천원 1년 3만원 [이용대상] 만 15세 이상","구글플레이 또는 앱스토어에서 '따릉이'를 검색하여 설치한 뒤 이용권을 구매합니다. (회원으로 가입하여야 정기권 구매와 회원카드 등록이 가능하며 회원가입은 홈페이지에서도 할 수 있습니다.)","1) 단말기 버튼을 누른 뒤 터치화면에 대여 비밀번호를 입력합니다. 2) 단말기 오른쪽에 꽂혀있는 잠금장치를 분리하면 대여가 완료됩니다.","주행 전에는 브레이크 타이어 체인 상태를 꼭 확인하시기 바랍니다. 주행 시에는 안전모 등 안전장구를 착용하고 교통법규를 준수하여야 합니다. 자전거를 잠시 세워둘 때는 도난에 유의하여야 합니다. 단말기 왼쪽의 보조잠금장치를 단말기 오른쪽에 결합하여 주세요. 대여 비밀번호로 해제하면 됩니다.(보조잠금장치는 자신의 자전거에만 사용해야 합니다. 다른 자전거 단말기에 결합하면 분리되지 않습니다.)","1) 거치대에 부착되어 있는 잠금장치를 반납하는 자전거의 단말기에 결합해 주세요. (비어있는 거치대가 없을 때는 거치된 자전거의 보조잠금장치를 단말기에 결합해 주세요.) 2) 반납이 완료되면 '반납되었습니다'라는 음성 멘트가 나옵니다.(반납완료 문자가 전송됩니다.)","자전거정책과","","","","","","","","","","","","","대여소번호","거치대수","운영시간 및 이용요금","1. 시작하기","2. 대여하기","3. 이용하기","4. 반납하기","관리부서","","","","","","","","","","","","","","1","4","#0000FF","","2016-12-06 15:20:22.0","2016-12-06 15:20:22.0"
"남부순환로88길 5-7","양천구 신정동 1287-4","126.841560000","37.511585000","100235","PU000236","KOR","709 신정3동 현장민원실 앞","","양천구","신정동","","1287","4","","","709","20","[운영시간] 24시간 연중무휴 [이용요금] 1일권 1천원(하루 동안 대여횟수 무제한. 단 1시간 초과시 추가요금 발생) / 정기권 1주일 3천원 1개월 5천원 6개월 1만5천원 1년 3만원 [이용대상] 만 15세 이상","구글플레이 또는 앱스토어에서 '따릉이'를 검색하여 설치한 뒤 이용권을 구매합니다. (회원으로 가입하여야 정기권 구매와 회원카드 등록이 가능하며 회원가입은 홈페이지에서도 할 수 있습니다.)","1) 단말기 버튼을 누른 뒤 터치화면에 대여 비밀번호를 입력합니다. 2) 단말기 오른쪽에 꽂혀있는 잠금장치를 분리하면 대여가 완료됩니다.","주행 전에는 브레이크 타이어 체인 상태를 꼭 확인하시기 바랍니다. 주행 시에는 안전모 등 안전장구를 착용하고 교통법규를 준수하여야 합니다. 자전거를 잠시 세워둘 때는 도난에 유의하여야 합니다. 단말기 왼쪽의 보조잠금장치를 단말기 오른쪽에 결합하여 주세요. 대여 비밀번호로 해제하면 됩니다.(보조잠금장치는 자신의 자전거에만 사용해야 합니다. 다른 자전거 단말기에 결합하면 분리되지 않습니다.)","1) 거치대에 부착되어 있는 잠금장치를 반납하는 자전거의 단말기에 결합해 주세요. (비어있는 거치대가 없을 때는 거치된 자전거의 보조잠금장치를 단말기에 결합해 주세요.) 2) 반납이 완료되면 '반납되었습니다'라는 음성 멘트가 나옵니다.(반납완료 문자가 전송됩니다.)","자전거정책과","","","","","","","","","","","","","대여소번호","거치대수","운영시간 및 이용요금","1. 시작하기","2. 대여하기","3. 이용하기","4. 반납하기","관리부서","","","","","","","","","","","","","","1","4","#0000FF","","2016-12-06 15:20:22.0","2016-12-06 15:20:22.0"
